id,inclinacion_peligrosa
6258,0
6260,1
6268,0
6288,1
6289,1
6291,0
6292,1
6299,0
6303,0
6315,0
6318,1
6325,0
6334,0
6360,1
6370,0
6379,0
6382,0
6413,0
6421,0
6424,0
6442,0
6452,0
6470,1
6472,0
6496,0
6498,0
6507,0
6511,1
6514,1
6517,0
6518,0
6546,1
6549,1
6606,0
6614,0
6621,1
6628,0
6629,0
6631,0
6656,0
6660,1
6661,0
6662,0
6664,0
6670,0
6674,0
6693,1
6696,0
6706,1
6711,0
6721,0
6741,0
6742,0
6746,0
6747,0
6754,0
6755,0
6759,0
6760,1
6762,0
6767,1
6769,1
6771,1
6790,0
6793,1
6794,1
6818,0
6847,0
6859,0
6860,1
6870,0
6875,1
6876,0
6877,1
6881,0
6884,0
6886,0
6898,0
6917,1
6937,1
6941,0
6961,0
6965,1
6966,0
6969,0
6972,0
6987,0
6989,1
6999,1
7003,1
7004,1
7008,0
7018,0
7024,1
7034,0
7037,0
7054,0
7055,0
7063,0
7074,0
7081,1
7089,0
7091,1
7114,0
7121,0
7124,0
7137,0
7138,0
7148,0
7149,1
7173,0
7193,0
7197,1
7202,0
7207,0
7209,0
7217,0
7222,0
7250,0
7270,0
7299,0
7304,0
7307,0
7329,0
7341,0
7342,0
7346,0
7366,0
7389,1
7391,1
7393,1
7400,0
7415,1
7416,0
7419,1
7423,0
7427,0
7428,0
7432,0
7435,1
7436,0
7442,1
7451,1
7453,0
7456,0
7458,0
7462,0
7464,0
7465,1
7469,1
7471,0
7480,0
7519,0
7535,0
7541,1
7544,0
7552,0
7556,1
7557,0
7566,0
7569,0
7577,0
7588,0
7593,0
7607,0
7616,1
7629,0
7642,0
7658,0
7664,0
7666,0
7672,0
7675,0
7698,0
7699,0
7711,0
7722,0
7723,0
7740,0
7748,0
7749,0
7759,1
7783,0
7791,0
7806,0
7814,0
7815,0
7822,0
7832,0
7851,0
7852,0
7862,1
7863,1
7868,0
7871,0
7875,0
7876,0
7885,0
7894,0
7898,0
7910,0
7917,0
7919,0
7930,0
7941,0
7942,0
7951,0
7958,0
7969,0
7977,0
7981,0
7987,0
8013,0
8036,0
8045,1
8050,0
8065,0
8067,0
8069,1
8073,0
8076,1
8080,0
8082,0
8100,0
8122,1
8123,1
8124,1
8128,1
8132,1
8136,0
8146,0
8149,0
8150,0
8152,0
8161,1
8170,1
8171,1
8191,1
8195,0
8197,0
8199,0
8211,1
8231,0
8236,1
8263,1
8265,0
8273,0
8280,1
8285,0
8297,0
8299,0
8316,1
8324,1
8326,1
8334,1
8337,1
8342,1
8343,0
8349,1
8357,0
8359,0
8361,0
8363,0
8364,0
8366,0
8368,1
8371,1
8381,0
8406,0
8408,1
8423,1
8428,1
8430,0
8432,0
8435,1
8439,1
8455,1
8458,0
8463,0
8467,1
8471,1
8484,1
8496,0
8498,1
8505,1
8506,0
8519,1
8537,1
8538,1
8545,1
8552,0
8558,0
8576,0
8577,0
8580,1
8583,1
8591,0
8595,1
8618,0
8621,0
8624,0
8630,0
8645,1
8665,0
8670,0
8673,0
8692,0
8727,0
8743,0
8765,0
8771,0
8772,0
8790,0
8791,0
8793,0
8796,0
8799,0
8802,0
8829,0
8830,0
8876,0
8877,0
8886,0
8891,0
8905,0
8915,0
8917,0
8920,0
8925,0
8926,0
8937,0
8938,0
8950,0
8962,0
8965,0
8972,0
8977,0
8986,0
9001,0
9007,0
9009,0
9011,0
9012,0
9028,0
9045,0
9050,0
9053,0
9065,0
9067,0
9075,0
9078,0
9079,0
9080,0
9085,0
9087,0
9089,0
9093,0
9101,0
9104,0
9106,0
9119,0
9125,0
9128,0
9138,0
9146,0
9156,0
9159,0
9164,0
9167,0
9174,0
9180,0
9182,0
9184,0
9188,0
9193,0
9194,0
9204,0
9207,0
9208,0
9214,0
9220,0
9230,0
9238,0
9239,0
9244,0
9248,0
9276,0
9282,0
9306,0
9308,0
9309,0
9336,0
9342,0
9343,0
9352,0
9355,0
9356,0
9360,0
9362,0
9367,0
9376,0
9383,0
9395,0
9402,0
9406,0
9410,0
9418,0
9435,0
9436,0
9441,0
9450,0
9451,0
9452,0
9457,0
9458,0
9474,0
9482,0
9483,0
9484,0
9489,0
9493,0
9503,0
9505,0
9534,0
9540,0
9549,0
9561,0
9575,0
9579,0
9585,0
9590,0
9593,0
9617,0
9633,0
9676,0
9677,0
9681,0
9695,0
9703,0
9710,0
9714,0
9715,0
9719,0
9727,0
9733,0
9736,0
9737,0
9746,0
9748,0
9750,0
9752,0
9756,0
9772,0
9783,0
9797,0
9806,0
9812,0
9818,0
9828,0
9834,0
9840,0
9843,0
9856,0
9873,0
9874,0
9875,0
9877,0
9883,0
9900,0
9906,0
9913,0
9927,0
9933,0
9939,0
9940,0
9946,0
9952,0
9962,0
9966,0
9993,0
9996,0
10003,1
10008,0
10010,0
10020,0
10025,0
10027,0
10038,0
10061,0
10068,0
10073,0
10126,0
10133,0
10136,0
10139,0
10140,0
10143,0
10146,0
10147,0
10162,0
10170,0
10178,0
10179,0
10181,0
10190,0
10192,0
10197,0
10216,0
10220,0
10234,0
10251,0
10267,0
10268,0
10276,0
10281,0
10282,0
10287,0
10293,0
10301,0
10313,0
10314,0
10318,0
10319,0
10326,0
10329,0
10331,0
10343,0
10346,0
10348,0
10350,0
10351,0
10353,0
10382,0
10383,0
10387,0
10389,0
10390,0
10404,0
10415,0
10417,0
10420,0
10422,0
10453,0
10495,0
10511,0
10518,0
10534,0
10544,0
10548,0
10553,0
10563,0
10574,0
10575,0
10587,0
10594,0
10600,0
10614,0
10623,0
10637,0
10655,0
10656,0
10665,0
10667,0
10669,0
10674,0
10678,0
10685,0
10702,0
10709,0
10711,0
10716,0
10725,1
10736,0
10738,0
10739,0
10740,0
10746,0
10747,0
10748,0
10750,0
10753,0
10754,0
10764,0
10766,0
10767,0
10772,1
10774,0
10775,0
10780,0
10788,0
10795,0
10819,0
10822,0
10825,0
10835,0
10845,0
10851,0
10853,0
10856,0
10867,0
10873,0
10883,0
10894,0
10899,0
10903,0
10912,0
10916,0
10917,0
10921,0
10923,1
10931,1
10935,0
10940,0
10942,0
10952,1
10960,1
10962,0
10984,1
10985,1
10986,0
11002,1
11005,0
11023,1
11036,0
11043,0
11052,0
11060,0
11062,0
11066,0
11070,0
11082,0
11088,0
11090,0
11098,0
11102,0
11110,0
11111,1
11120,1
11152,0
11154,0
11163,0
11165,0
11169,0
11176,1
11185,0
11195,0
11218,1
11247,0
11263,0
11278,0
11288,0
11289,0
11295,0
11297,0
11320,0
11330,0
11336,0
11338,0
11340,0
11343,0
11345,0
11364,0
11379,0
11382,0
11387,1
11388,1
11390,0
11395,1
11400,1
11405,1
11408,0
11414,0
11415,0
11424,0
11426,1
11427,0
11428,1
11434,0
11453,0
11459,0
11467,0
11468,0
11477,0
11490,0
11496,0
11497,0
11503,0
11515,0
11520,0
11527,0
11546,0
11550,0
11569,0
11577,0
11581,0
11591,0
11602,0
11606,0
11614,0
11620,0
11627,0
11629,0
11637,0
11640,0
11651,0
11653,0
11670,0
11673,0
11693,0
11698,0
11703,0
11707,0
11710,0
11713,0
11722,0
11724,0
11727,0
11729,0
11738,0
11745,0
11780,0
11796,0
11797,0
11798,0
11800,0
11804,0
11808,0
11813,0
11814,0
11828,0
11856,0
11865,0
11873,0
11891,0
11896,0
11898,0
11903,0
11916,0
11924,0
11931,0
11932,0
11939,0
11944,0
11946,0
11956,0
11959,0
11965,0
11973,0
11982,0
11985,0
11989,0
11990,0
12000,0
12017,0
12022,0
12036,0
12038,0
12041,0
12044,0
12045,0
12053,0
12059,0
12070,0
12074,0
12078,0
12079,0
12081,0
12088,0
12112,0
12117,0
12145,0
12146,0
12161,0
12203,0
12204,0
12216,0
12218,0
12220,0
12226,0
12229,0
12231,0
12243,0
12249,0
12250,0
12268,0
12269,0
12275,0
12289,0
12320,0
12330,0
12346,0
12347,0
12349,0
12350,0
12356,0
12360,0
12361,0
12362,0
12364,0
12369,0
12376,0
12383,0
12386,0
12388,0
12389,0
12398,0
12402,0
12406,0
12407,0
12443,0
12451,0
12462,0
12469,0
12471,0
12472,0
12474,0
12479,0
12485,0
12493,0
12497,0
12501,0
12503,0
12507,0
12514,0
12530,0
12558,0
12568,0
12575,0
12594,0
12607,0
12611,0
12616,0
12628,0
12636,0
12655,0
12657,0
12669,0
12672,0
12673,0
12679,0
12681,0
12682,0
12684,0
12688,0
12695,0
12700,0
12701,0
12703,0
12705,0
12706,0
12713,0
12718,0
12725,0
12732,0
12741,0
12753,0
12767,0
12769,0
12784,0
12794,0
12797,0
12802,0
12812,0
12818,0
12833,0
12835,0
12848,0
12855,0
12872,0
12885,0
12898,0
12926,0
12937,0
12940,0
12943,0
12950,0
12975,0
12977,0
12988,0
13000,0
13007,0
13027,0
13029,0
13053,0
13054,0
13065,0
13076,0
13081,0
13086,0
13092,0
13127,0
13136,0
13140,0
13154,0
13160,0
13171,0
13176,0
13191,0
13196,0
13198,0
13204,0
13209,0
13228,0
13238,0
13249,0
13250,0
13253,0
13255,0
13256,0
13290,0
13306,0
13307,0
13308,0
13323,0
13327,0
13331,0
13335,0
13343,0
13353,0
13354,0
13358,0
13365,0
13391,0
13393,0
13395,0
13416,0
13429,0
13431,0
13432,0
13435,0
13438,0
13445,0
13448,0
13470,0
13471,0
13491,0
13498,0
13500,0
13502,0
13529,0
13532,0
13557,0
13558,0
13562,0
13565,0
13571,0
13574,0
13582,0
13584,0
13617,0
13624,0
13638,0
13640,0
13660,0
13668,0
13675,0
13677,0
13679,0
13682,0
13693,0
13707,0
13718,0
13735,0
13736,0
13759,0
13762,0
13771,0
13774,0
13786,0
13792,0
13797,0
13803,0
13808,0
13814,0
13816,0
13827,0
13836,0
13843,0
13855,0
13860,0
13877,0
13895,0
13899,0
13906,0
13913,0
13927,0
13931,0
13933,0
13951,0
13962,0
13971,0
13979,0
13982,0
13985,0
14001,0
14003,0
14005,0
14012,0
14024,0
14028,0
14040,0
14041,0
14049,0
14062,0
14067,0
14071,0
14088,0
14099,0
14105,0
14115,0
14116,0
14123,0
14127,0
14131,0
14138,0
14153,0
14160,0
14163,0
14173,0
14183,0
14186,0
14214,0
14221,0
14228,0
14229,0
14239,0
14240,0
14252,0
14258,0
14271,0
14278,0
14283,0
14285,0
14286,0
14297,0
14305,1
14312,0
14320,0
14328,0
14345,0
14361,0
14367,0
14376,0
14378,0
14382,0
14395,0
14408,0
14414,0
14415,0
14422,0
14434,0
14445,0
14450,0
14455,0
14459,0
14464,0
14473,0
14497,0
14514,0
14528,0
14538,0
14540,0
14543,0
14544,0
14548,0
14552,0
14554,0
14556,0
14560,0
14564,0
14569,0
14581,0
14594,0
14616,0
14624,0
14629,0
14635,1
14636,0
14646,0
14652,0
14661,0
14672,0
14677,0
14689,0
14699,0
14714,0
14715,0
14720,0
14721,0
14732,0
14737,0
14742,0
14745,0
14747,0
14757,0
14787,0
14795,0
14819,0
14828,0
14834,0
14850,0
14869,0
14881,0
14884,0
14885,0
14887,0
14897,0
14911,0
14947,0
14949,0
14975,0
14977,0
15007,0
15030,0
15031,0
15036,0
15049,0
15054,0
15060,0
15068,0
15071,0
15104,0
15107,0
15116,0
15124,0
15157,0
15165,0
15170,0
15171,0
15178,0
15183,0
15192,0
15203,0
15204,0
15210,0
15224,0
15233,0
15244,0
15249,0
15258,0
15262,0
15263,0
15268,0
15271,0
15289,0
15305,0
15308,0
15319,0
15321,0
15328,0
15332,0
15336,0
15344,0
15349,0
15350,0
15368,0
15375,0
15386,0
15390,0
15398,0
15400,0
15404,0
15416,0
15420,0
15424,0
15427,0
15428,0
15434,0
15436,0
15440,0
15459,0
15469,0
15480,0
15508,0
15517,0
15519,0
15521,0
15540,0
15546,0
15555,0
15574,0
15576,0
15580,0
15595,0
15597,0
15607,0
15621,0
15639,0
15640,0
15676,0
15684,0
15693,0
15695,0
15698,0
15705,0
15706,0
15723,0
15734,0
15760,0
15765,0
15775,0
15778,0
15781,0
15789,0
15799,0
15802,0
15809,0
15813,0
15815,0
15826,0
15828,0
15830,0
15831,0
15834,0
15842,0
15857,0
15867,0
15870,0
15875,0
15890,0
15916,0
15918,0
15932,0
15936,0
15946,0
15954,0
15971,0
15973,0
16016,1
16026,0
16030,0
16046,1
16049,1
16055,1
16056,1
16062,0
16071,0
16075,0
16076,0
16078,0
16088,1
16101,0
16106,0
16109,1
16114,1
16120,0
16121,0
16138,0
16157,0
16167,0
16200,1
16212,0
16216,0
16232,0
16233,0
16234,0
16257,0
16262,0
16263,0
16264,0
16291,0
16304,0
16305,0
16307,0
16321,0
16341,0
16345,0
16377,0
16386,1
16402,0
16416,1
16426,0
16427,0
16429,0
16435,0
16436,0
16441,0
16443,0
16446,0
16450,0
16457,0
16462,0
16465,0
16498,0
16499,0
16511,0
16514,0
16516,0
16526,0
16531,0
16542,0
16553,0
16567,0
16574,0
16576,0
16593,0
16601,0
16602,0
16606,0
16621,0
16626,0
16632,0
16635,0
16656,1
16666,0
16667,0
16668,0
16675,0
16678,0
16690,1
16696,1
16703,0
16706,0
16716,0
16728,0
16741,0
16761,0
16763,0
16765,0
16771,0
16785,0
16790,0
16805,0
16813,0
16817,0
16828,0
16832,0
16853,0
16879,0
16880,0
16887,0
16890,0
16896,0
16923,0
16940,0
16946,0
16947,0
16950,0
16966,0
16967,0
16968,0
16969,0
16976,0
16982,0
16989,0
17007,0
17011,0
17029,0
17031,0
17038,0
17039,0
17055,1
17057,0
17071,1
17114,1
17129,1
17130,0
17135,1
17137,1
17147,0
17150,1
17155,0
17162,0
17177,0
17184,0
17185,0
17191,0
17193,0
17194,0
17216,1
17222,1
17250,0
17267,0
17273,0
17285,0
17290,0
17295,0
17297,0
17316,1
17331,1
17341,1
17342,1
17350,1
17364,1
17377,0
17388,0
17390,0
17395,0
17401,0
17406,0
17408,0
17430,1
17472,1
17473,1
17474,1
17487,1
17498,0
17510,0
17511,0
17522,0
17533,0
17550,0
17562,0
17568,0
17570,0
17592,0
17598,0
17612,0
17621,0
17643,0
17652,0
17669,0
17677,1
17684,1
17686,1
17692,0
17695,1
17713,0
17719,0
17736,0
17748,0
17750,0
17766,0
17768,0
17770,0
17771,0
17774,0
17792,0
17802,0
17808,0
17809,0
17814,0
17816,0
17830,0
17839,0
17853,0
17857,0
17860,0
17862,0
17872,0
17874,0
17881,0
17904,0
17913,0
17916,0
17918,0
17927,0
17928,0
17936,1
17952,0
17960,0
17990,0
17995,0
17996,0
18019,0
18031,0
18050,0
18051,0
18058,0
18065,0
18078,1
18082,0
18083,1
18085,1
18092,0
18100,0
18103,1
18109,1
18121,1
18125,1
18132,1
18136,1
18141,0
18144,0
18155,0
18161,0
18162,0
18163,0
18166,1
18188,1
18196,0
18200,1
18213,0
18226,0
18227,0
18243,0
18252,0
18253,0
18257,1
18269,0
18271,0
18272,0
18285,0
18299,0
18300,0
18309,0
18313,1
18319,0
18320,0
18329,0
18337,0
18352,0
18384,0
18386,0
18390,1
18392,0
18411,1
18436,1
18437,1
18443,1
18447,1
18449,0
18453,0
18454,0
18456,0
18463,0
18470,1
18474,0
18479,0
18490,0
18498,0
18504,0
18510,1
18533,1
18537,1
18539,0
18540,0
18548,0
18576,1
18579,1
18589,0
18600,0
18602,1
18603,1
18607,1
18615,1
18619,1
18621,0
18625,1
18634,0
18655,1
18656,0
18673,1
18680,1
18701,0
18702,0
18741,0
18750,1
18754,1
18755,1
18758,1
18771,0
18779,0
18799,0
18800,0
18806,1
18814,1
18836,0
18838,0
18842,0
18844,0
18851,0
18857,1
18861,0
18864,1
18870,1
18880,0
18882,1
18887,1
18896,0
18898,0
18903,0
18904,0
18912,0
18929,0
18945,0
18949,0
18963,1
18969,1
18976,0
18983,0
18985,0
18994,1
19006,1
19009,0
19014,1
19017,0
19026,0
19032,1
19037,1
19045,1
19048,1
19070,1
19074,0
19076,0
19093,0
19107,1
19116,0
19118,1
19124,1
19131,0
19136,1
19144,1
19145,1
19169,1
19171,1
19172,1
19181,1
19188,1
19190,0
19197,1
19203,0
19214,1
19215,1
19224,0
19241,0
19243,0
19246,0
19252,0
19259,0
19264,0
19265,0
19273,0
19281,1
19282,1
19286,1
19289,1
19290,1
19296,1
19301,1
19303,1
19322,1
19326,1
19363,1
19366,1
19381,0
19392,0
19393,0
19414,0
19424,1
19431,0
19434,0
19444,0
19445,0
19447,0
19449,0
19450,0
19457,0
19458,1
19467,0
19477,0
19487,0
19493,1
19500,1
19505,1
19529,1
19547,0
19548,1
19550,1
19552,1
19556,1
19558,0
19559,1
19564,1
19570,1
19576,1
19596,1
19597,0
19607,1
19609,1
19615,1
19633,0
19642,0
19645,1
19648,1
19657,1
19659,1
19677,1
19684,1
19688,0
19695,0
19696,1
19697,1
19700,1
19707,1
19711,1
19731,1
19732,0
19756,1
19759,1
19761,1
19771,0
19783,0
19786,0
19792,0
19799,1
19803,0
19807,0
19810,1
19840,0
19844,0
19857,1
19873,1
19876,1
19895,0
19912,1
19913,1
19925,0
19929,0
19931,0
19942,1
19948,1
19950,1
19963,1
19969,1
19970,0
19976,0
19984,0
19985,1
20000,1
20004,1
20005,1
20009,1
20012,0
20013,0
20027,0
20033,1
20056,0
20068,1
20076,0
20077,0
20088,1
20106,1
20109,0
20111,0
20115,1
20122,1
20124,0
20129,0
20130,0
20137,0
20164,0
20165,0
20171,0
20176,0
20183,1
20192,0
20195,0
20202,0
20208,1
20215,1
20224,1
20236,1
20245,0
20254,0
20257,1
20263,0
20283,1
20284,0
20292,0
20300,1
20303,0
20309,0
20322,1
20323,0
20343,1
20345,1
20358,1
20374,0
20375,0
20377,0
20398,0
20402,1
20405,1
20409,0
20415,1
20423,0
20430,0
20431,0
20434,0
20440,1
20443,0
20465,0
20478,1
20479,0
20483,0
20490,1
20492,0
20500,0
20508,0
20514,0
20532,1
20536,0
20549,0
20550,0
20552,0
20558,0
20568,0
20572,0
20573,1
20594,0
20597,0
20602,0
20604,0
20615,0
20616,0
20617,0
20618,0
20620,1
20623,1
20632,0
20633,0
20645,1
20647,0
20673,0
20696,0
20717,0
20725,0
20730,0
20731,0
20733,0
20749,0
20755,0
20758,0
20761,0
20767,1
20777,0
20779,1
20784,0
20786,1
20810,1
20812,1
20815,1
20821,0
20834,1
20836,1
20838,1
20841,1
20848,0
20849,0
20860,0
20873,0
20878,1
20892,0
20897,1
20905,0
20907,0
20925,0
20931,0
20933,0
20934,1
20937,0
20940,1
20942,1
20948,0
20952,0
20964,1
20969,0
20970,0
20978,0
20989,1
20994,1
20999,0
21001,0
21002,0
21007,0
21020,0
21029,0
21035,0
21048,0
21053,0
21057,1
21058,1
21063,1
21074,0
21082,0
21084,0
21096,0
21133,0
21164,0
21179,0
21201,1
21207,0
21212,0
21220,0
21222,0
21228,1
21229,0
21249,1
21251,0
21262,0
21278,1
21280,0
21286,1
21291,0
21292,1
21304,0
21306,0
21309,0
21319,1
21327,0
21330,0
21332,0
21338,0
21342,1
21351,0
21383,0
21385,0
21388,1
21392,0
21394,1
21408,0
21413,0
21420,1
21426,1
21442,0
21452,1
21466,0
21470,0
21474,1
21481,1
21490,0
21493,0
21497,1
21500,0
21501,0
21504,0
21515,1
21517,0
21521,0
21523,0
21533,0
21538,1
21541,0
21545,1
21554,1
21559,0
21572,0
21575,1
21583,1
21593,0
21598,0
21605,0
21616,0
21617,0
21636,0
21643,1
21646,0
21653,0
21659,0
21664,0
21665,0
21683,1
21687,1
21688,1
21696,1
21697,1
21700,1
21706,0
21710,1
21723,0
21731,1
21737,1
21744,1
21764,0
21768,1
21770,1
21774,0
21783,0
21786,1
21788,0
21796,1
21808,0
21810,1
21821,0
21839,1
21847,1
