id,inclinacion_peligrosa
9630,0
32029,0
38771,0
12622,0
30166,0
38465,0
16234,0
36007,0
45048,0
6409,0
32765,0
23412,0
11258,0
10812,0
9939,0
16308,0
28227,0
8417,0
23114,0
16738,0
36379,0
20918,0
25998,0
48251,0
35555,0
17516,0
2370,0
34743,0
23978,0
5862,0
23602,0
38655,0
31044,0
24671,0
15681,0
12454,0
47212,0
43323,0
46135,0
16712,0
8526,0
27023,0
22975,0
19253,0
28212,0
30904,0
9409,0
32037,0
42433,0
25549,0
16438,0
44172,0
12714,0
46,0
21744,0
20572,0
47802,0
31239,0
30643,0
18932,0
42970,0
11579,0
12785,0
17994,0
42593,0
33265,0
46857,0
7077,0
45724,0
20259,0
8742,0
25258,0
4964,0
18787,0
28617,0
35129,0
36377,0
28634,0
8016,0
36277,0
17976,0
3578,0
412,0
44233,0
33925,0
46213,0
8287,0
35772,0
39220,0
23529,0
17373,0
45203,0
26970,0
6319,0
31349,0
29997,0
36206,0
31070,0
3712,0
1884,0
18068,0
39961,0
2533,0
30165,0
43614,0
18915,0
44438,0
31501,0
3940,0
23834,0
34642,0
32736,0
3531,0
27409,0
29972,0
9198,0
33039,0
27647,0
47684,0
46154,0
8165,0
35205,0
30100,0
38193,0
32574,0
20576,0
6969,0
38451,0
2971,0
8743,0
16763,0
2986,0
985,0
1612,0
4792,0
42628,0
26881,0
20201,0
15151,0
15531,0
39178,0
31090,0
4728,0
38189,0
5373,0
40264,0
8800,0
42014,0
44700,0
20968,0
40982,0
1843,0
6711,0
37564,0
31148,0
35183,0
36525,0
37086,0
15268,0
28121,0
16860,0
47476,0
8306,0
2646,0
6137,0
46624,0
12011,0
8892,0
37768,0
855,0
33564,0
39090,0
3179,0
23662,0
18800,0
22573,0
31706,0
17577,0
30025,0
14679,0
32102,0
32933,0
37103,0
12986,0
9660,0
2187,0
8426,0
28122,0
38843,0
25437,0
4435,0
39973,0
36283,0
27499,0
37382,0
4227,0
36180,0
27328,0
34809,0
35992,0
30319,0
25875,0
34257,0
45527,0
22938,0
10425,0
22019,0
45126,0
25139,0
31747,0
41414,0
9401,0
29763,0
38485,0
38194,0
9068,0
12566,0
24488,0
8578,0
29932,0
11457,0
25238,0
41355,0
47309,0
6754,0
47743,0
35501,0
40562,0
5684,0
297,0
34817,0
34327,0
30512,0
11734,0
21297,0
23457,0
7522,0
43279,0
15891,0
14768,0
17533,0
2005,0
2127,0
8672,0
47763,0
41682,0
8787,0
30536,0
20300,0
45695,0
44549,0
23302,0
21496,0
32950,0
38316,0
45005,0
5077,0
2223,0
17269,0
25329,0
3979,0
13486,0
3950,0
14044,0
28299,0
8333,0
16693,0
9634,0
42556,0
35339,0
34265,0
25972,0
2308,0
47501,0
33281,0
13186,0
4661,0
37340,0
18747,0
47694,0
13094,0
2082,0
16131,0
22910,0
38116,0
686,0
390,0
10782,0
41508,0
21811,0
24177,0
36915,0
10780,0
25578,0
34493,0
11268,0
29242,0
2273,0
41337,0
37189,0
14797,0
42107,0
17409,0
31427,0
30293,0
32066,0
113,0
14906,0
4952,0
9733,0
31975,0
2783,0
29445,0
6922,0
19611,0
44602,0
27742,0
24857,0
16115,0
7200,0
5791,0
38483,0
3646,0
20468,0
1382,0
23572,0
7568,0
6967,0
14459,0
14622,0
40883,0
18448,0
15482,0
41248,0
31172,0
17778,0
30614,0
12817,0
25005,0
32984,0
40381,0
13545,0
30720,0
25836,0
31789,0
1547,0
15610,0
31034,0
45872,0
20439,0
1879,0
28242,0
41186,0
43073,0
4279,0
21964,0
29998,0
40415,0
10387,0
28007,0
35900,0
25885,0
46786,0
36317,0
12110,0
4724,0
26244,0
46581,0
24799,0
16950,0
4955,0
19619,0
36068,0
38083,0
27487,0
13933,0
29406,0
12606,0
9035,0
6229,0
19022,0
30994,0
10576,0
24239,0
7611,0
44854,0
5393,0
33757,0
23321,0
426,0
27136,0
46031,0
22099,0
16841,0
7243,0
20475,0
15894,0
28850,0
9719,0
45982,0
47468,0
11263,0
11987,0
5037,0
26239,0
39464,0
925,0
23564,0
13018,0
32451,0
22629,0
21526,0
451,0
43313,0
44622,0
12007,0
7540,0
38551,0
42103,0
4258,0
14806,0
46580,0
11797,0
27026,0
15904,0
11430,0
784,0
4826,0
14104,0
17178,0
26152,0
2725,0
35851,0
17537,0
1316,0
19438,0
38827,0
13191,0
10732,0
41760,0
17727,0
14937,0
24452,0
43973,0
41716,0
29656,0
25901,0
22291,0
6613,0
25625,0
17165,0
4667,0
31014,0
25878,0
47436,0
37780,0
5101,0
29675,0
42037,0
4284,0
35012,0
8379,0
17025,0
1147,0
47199,0
39969,0
31890,0
7181,0
407,0
5247,0
36389,0
7654,0
31233,0
45698,0
9155,0
3129,0
38064,0
31804,0
30699,0
4207,0
36112,0
35418,0
19906,0
18610,0
34580,0
5505,0
13736,0
28420,0
38343,0
20501,0
27006,0
9638,0
45502,0
16038,0
2578,0
37024,0
36696,0
2359,0
38564,0
41396,0
9323,0
16386,0
40186,0
33977,0
41185,0
30272,0
6075,0
15783,0
45392,0
4417,0
36929,0
45998,0
14593,0
6186,0
40643,0
42265,0
827,0
47577,0
12307,0
14033,0
40445,0
6974,0
4850,0
11685,0
26155,0
28135,0
4620,0
31831,0
26892,0
28211,0
14375,0
44543,0
706,0
34926,0
41548,0
45524,0
21220,0
41623,0
12712,0
39852,0
25699,0
13800,0
15468,0
19262,0
43021,0
8781,0
22381,0
7250,0
39650,0
6596,0
32772,0
14264,0
38804,0
21019,0
10871,0
27315,0
9404,0
16196,0
35113,0
34550,0
27321,0
29444,0
6612,0
43756,0
45953,0
33895,0
18677,0
46985,0
1917,0
46932,0
6017,0
47913,0
46566,0
27883,0
45860,0
29195,0
8599,0
39130,0
30992,0
31711,0
8163,0
45268,0
26833,0
5554,0
23074,0
4351,0
44488,0
13048,0
12163,0
4823,0
15030,0
6007,0
42379,0
48247,0
33152,0
21980,0
45418,0
2122,0
24167,0
47221,0
38788,0
1323,0
36491,0
20946,0
32489,0
47519,0
3931,0
5567,0
27614,0
16086,0
24262,0
28748,0
21596,0
22746,0
17487,0
30499,0
36715,0
7793,0
21342,0
5109,0
13595,0
6258,0
28766,0
34658,0
37509,0
29929,0
14048,0
12903,0
27086,0
2989,0
41625,0
35305,0
38884,0
17389,0
31814,0
41005,0
25893,0
27134,0
11563,0
2927,0
30555,0
30495,0
7922,0
11535,0
12953,0
23799,0
25671,0
12434,0
28790,0
20085,0
29969,0
22770,0
21723,0
24343,0
36400,0
2935,0
9856,0
43467,0
44809,0
16242,0
7263,0
32457,0
38781,0
29791,0
24347,0
41856,0
43483,0
26406,0
6884,0
20319,0
48382,0
21881,0
31206,0
13848,0
5850,0
42800,0
6864,0
11781,0
6527,0
4026,0
31817,0
20400,0
6814,0
22149,0
25189,0
37831,0
28724,0
3149,0
25923,0
33008,0
40181,0
48395,0
45111,0
21736,0
40210,0
12554,0
12849,0
32638,0
13904,0
41121,0
9908,0
24875,0
41538,0
2866,0
36913,0
6626,0
47616,0
1056,0
21060,0
37286,0
20803,0
45679,0
24080,0
11876,0
7281,0
19230,0
28621,0
15049,0
40694,0
39819,0
14927,0
41285,0
21690,0
46881,0
22028,0
39355,0
9417,0
13494,0
246,0
21117,0
18069,0
36346,0
29845,0
13502,0
38404,0
28771,0
19408,0
9445,0
12367,0
5541,0
44680,0
26578,0
2592,0
19633,0
37810,0
10978,0
46575,0
38195,0
35604,0
38394,0
21837,0
6522,0
15946,0
28463,0
4235,0
41307,0
25523,0
803,0
7920,0
31216,0
37903,0
30095,0
19903,0
44364,0
34340,0
2192,0
11152,0
38260,0
45158,0
4037,0
22597,0
35629,0
3082,0
471,0
27722,0
32347,0
8930,0
24884,0
4338,0
11054,0
20470,0
43606,0
30983,0
7868,0
32011,0
12466,0
43723,0
30016,0
27889,0
7097,0
4228,0
48367,0
22703,0
32487,0
1086,0
6813,0
108,0
14421,0
36329,0
8290,0
24374,0
7783,0
24793,0
11495,0
3158,0
14700,0
20408,0
6606,0
12171,0
43440,0
8846,0
2580,0
22511,0
45107,0
6656,0
36984,0
5494,0
23694,0
12293,0
30968,0
38871,0
20309,0
35051,0
10692,0
25570,0
6309,0
27555,0
23491,0
48241,0
34387,0
1499,0
31423,0
2612,0
20405,0
34588,0
36775,0
30204,0
27003,0
23272,0
33686,0
6937,0
2613,0
4294,0
33477,0
22848,0
5547,0
7366,0
13665,0
18620,0
9961,0
20472,0
46574,0
34393,0
23626,0
47705,0
10760,0
27866,0
25460,0
4828,0
3350,0
30482,0
33588,0
41282,0
35472,0
38110,0
1240,0
14203,0
1276,0
31878,0
8161,0
11736,0
43534,0
17231,0
21521,0
24699,0
34169,0
3436,0
47615,0
45388,0
38108,0
24825,0
15650,0
45255,0
29040,0
15131,0
3606,0
9740,0
2470,0
489,0
13148,0
2465,0
9243,0
19783,0
31310,0
24328,0
14969,0
16040,0
33513,0
43370,0
23277,0
29767,0
16114,0
46903,0
14959,0
18072,0
33723,0
18540,0
40200,0
11348,0
18731,0
32181,0
37088,0
45025,0
1887,0
11227,0
46088,0
35236,0
37923,0
7607,0
38010,0
18978,0
21519,0
36680,0
6143,0
23419,0
17992,0
43260,0
37438,0
45858,0
30069,0
16488,0
46337,0
5368,0
23659,0
23257,0
23028,0
6233,0
24335,0
25775,0
4752,0
44533,0
8665,0
44517,0
22245,0
41874,0
11386,0
16287,0
18441,0
22987,0
8999,0
31113,0
27223,0
33448,0
35330,0
8072,0
41222,0
42955,0
46007,0
9927,0
46288,0
42199,0
43253,0
36697,0
29913,0
29681,0
47475,0
38351,0
37845,0
14601,0
35918,0
47952,0
1625,0
46425,0
48291,0
4210,0
23875,0
25340,0
6360,0
43959,0
71,0
26972,0
9877,0
23521,0
21391,0
11655,0
7538,0
29694,0
23121,0
22476,0
33612,0
11892,0
45647,0
24695,0
30956,0
19126,0
2577,0
36115,0
41558,0
13778,0
46030,0
20113,0
6607,0
48345,0
39241,0
45884,0
22519,0
34364,0
32635,0
26116,0
11202,0
33693,0
31234,0
4852,0
24608,0
41570,0
8236,0
32895,0
1358,0
1174,0
48158,0
31308,0
31062,0
20168,0
14655,0
43462,0
43509,0
45369,0
23024,0
19664,0
5706,0
8504,0
43063,0
42309,0
9680,0
44940,0
48403,0
34222,0
22280,0
41658,0
41638,0
2079,0
37735,0
41902,0
19274,0
20614,0
46257,0
23073,0
42975,0
23075,0
1396,0
4551,0
41481,0
14426,0
22001,0
33166,0
19592,0
39539,0
41079,0
40744,0
24926,0
37074,0
23128,0
42845,0
48100,0
27303,0
32944,0
5325,0
17822,0
27697,0
48086,0
42249,0
11010,0
8909,0
39221,0
38676,0
31707,0
18404,0
28391,0
38656,0
29130,0
31102,0
31574,0
22109,0
101,0
16886,0
11961,0
39386,0
9388,0
36242,0
27627,0
2716,0
28661,0
35612,0
2492,0
48388,0
2963,0
43088,0
25623,0
15477,0
8389,0
18211,0
10463,0
48310,0
12760,0
13074,0
38740,0
42917,0
34636,0
29273,0
38352,0
15250,0
9318,0
32596,0
7595,0
9177,0
18003,0
24068,0
29306,0
13931,0
12459,0
25479,0
31899,0
30249,0
48337,0
37254,0
12814,0
10872,0
5777,0
23003,0
38986,0
10873,0
34322,0
43419,0
22888,0
605,0
2377,0
5922,0
26416,0
34841,0
8196,0
18842,0
10903,0
38992,0
29345,0
425,0
41968,0
15608,0
38423,0
38855,0
18009,0
25715,0
11340,0
29602,0
10946,0
32723,0
27049,0
44082,0
43688,0
28444,0
37158,0
39105,0
9972,0
27657,0
22229,0
35393,0
37953,0
47544,0
2140,0
12090,0
47481,0
7485,0
28347,0
35187,0
3693,0
27470,0
14259,0
28433,0
39636,0
48250,0
38695,0
42059,0
28565,0
11157,0
5926,0
3997,0
24446,0
20720,0
15838,0
2231,0
13353,0
11760,0
28416,0
22384,0
3882,0
32707,0
47878,0
3504,0
2544,0
9676,0
24137,0
46410,0
8358,0
25949,0
37181,0
34974,0
34076,0
44420,0
15413,0
18933,0
21328,0
8538,0
45859,0
43299,0
34300,0
21635,0
12361,0
9490,0
11545,0
27255,0
6414,0
7264,0
37055,0
36028,0
44291,0
5872,0
1282,0
44506,0
46658,0
31739,0
37441,0
5708,0
31235,0
8266,0
27950,0
19442,0
15755,0
43228,0
19831,0
44402,0
3130,0
43410,0
36816,0
10140,0
29782,0
30801,0
44944,0
45971,0
12734,0
5756,0
533,0
13586,0
584,0
31541,0
28151,0
42798,0
36600,0
32202,0
28672,0
12265,0
39029,0
39734,0
44487,0
43289,0
18476,0
1815,0
47760,0
42344,0
38543,0
34350,0
20661,0
40523,0
17818,0
13925,0
15073,0
10127,0
27221,0
45521,0
22232,0
25443,0
15519,0
16285,0
27157,0
21323,0
11331,0
13224,0
7025,0
36562,0
17924,0
34365,0
24095,0
3478,0
9532,0
33440,0
35973,0
33049,0
14522,0
45603,0
9626,0
1035,0
15723,0
34356,0
21461,0
17186,0
11780,0
5014,0
44679,0
46573,0
35847,0
1851,0
26572,0
9734,0
29457,0
19067,0
11844,0
44670,0
10288,0
470,0
40304,0
11800,0
36681,0
4021,0
37846,0
3731,0
37832,0
22239,0
26934,0
36095,0
76,0
42262,0
20869,0
2699,0
31425,0
16192,0
31311,0
44167,0
27858,0
33743,0
47297,0
27599,0
1528,0
14299,0
47771,0
24629,0
29460,0
40282,0
35106,0
7171,0
7799,0
7984,0
33345,0
16868,0
43561,0
7509,0
19298,0
9022,0
47757,0
107,0
22326,0
40898,0
38296,0
17457,0
28180,0
31562,0
24535,0
36689,0
23489,0
43287,0
41162,0
13759,0
41093,0
34541,0
35064,0
14316,0
35702,0
24472,0
4610,0
28383,0
20017,0
38839,0
32183,0
10232,0
4135,0
25327,0
47448,0
5851,0
38932,0
32299,0
11229,0
3550,0
44102,0
27351,0
15910,0
36901,0
6265,0
5082,0
9266,0
22773,0
13906,0
11444,0
5280,0
6563,0
8792,0
12867,0
47887,0
8257,0
7788,0
18865,0
32846,0
14639,0
28279,0
6285,0
37529,0
1868,0
7456,0
3826,0
2773,0
43424,0
3200,0
3746,0
4756,0
45854,0
30461,0
28009,0
25429,0
2172,0
28815,0
1734,0
17026,0
6737,0
33455,0
13540,0
47017,0
33605,0
25729,0
13611,0
26315,0
21242,0
26757,0
3166,0
37050,0
27494,0
5864,0
15720,0
24361,0
13056,0
47450,0
37689,0
35728,0
30141,0
4463,0
43197,0
6901,0
22094,0
37502,0
4256,0
28366,0
14846,0
14538,0
32003,0
44846,0
18976,0
24967,0
14183,0
20603,0
17723,0
13815,0
41207,0
44866,0
12274,0
25042,0
16735,0
35534,0
15841,0
8887,0
38998,0
29942,0
25145,0
39799,0
44595,0
16141,0
14499,0
15022,0
1453,0
11634,0
44479,0
5608,0
536,0
22198,0
34850,0
26697,0
9851,0
10850,0
19252,0
25288,0
24163,0
32560,0
361,0
43515,0
19788,0
11128,0
25002,0
46126,0
7750,0
41288,0
22893,0
7444,0
7787,0
9044,0
22296,0
10367,0
23587,0
11230,0
44859,0
24399,0
43201,0
17667,0
46010,0
26201,0
41546,0
40328,0
31395,0
20073,0
4976,0
9074,0
47526,0
44825,0
16470,0
41809,0
12790,0
45474,0
28326,0
26418,0
17443,0
11571,0
34893,0
45800,0
33458,0
17190,0
45825,0
32176,0
26922,0
32351,0
43069,0
12791,0
40985,0
10540,0
39663,0
16768,0
26723,0
2177,0
39108,0
4914,0
15472,0
19803,0
22772,0
10830,0
14266,0
39346,0
18041,0
31375,0
47591,0
30006,0
9465,0
2677,0
30912,0
24166,0
41230,0
2212,0
6792,0
12995,0
35112,0
42131,0
18260,0
21868,0
17263,0
20459,0
37349,0
33565,0
22079,0
28049,0
21059,0
2165,0
22005,0
26278,0
2439,0
21202,0
33892,0
42769,0
16415,0
26946,0
21850,0
36520,0
2443,0
34765,0
2382,0
43258,0
42816,0
16643,0
37575,0
13816,0
15083,0
17836,0
6270,0
30974,0
1539,0
20467,0
18251,0
35259,0
5004,0
15399,0
9921,0
27971,0
38398,0
13431,0
20772,0
32425,0
19760,0
16299,0
36633,0
30098,0
32158,0
23191,0
39870,0
12422,0
46883,0
20479,0
47069,0
4553,0
24449,0
43387,0
15444,0
44627,0
47681,0
42345,0
31918,0
5052,0
32361,0
34030,0
45798,0
29121,0
16280,0
885,0
21687,0
2801,0
46074,0
24573,0
26365,0
24516,0
17356,0
17397,0
17175,0
42721,0
34851,0
28050,0
18745,0
9172,0
39963,0
12844,0
31864,0
21694,0
28757,0
1840,0
17623,0
9862,0
8081,0
20799,0
6410,0
28209,0
38857,0
17454,0
16424,0
10839,0
3308,0
10332,0
9364,0
14025,0
6452,0
30415,0
26557,0
13261,0
32900,0
5163,0
2194,0
18148,0
32681,0
35252,0
18598,0
29439,0
35639,0
14886,0
32330,0
43950,0
24468,0
2239,0
25961,0
15576,0
7565,0
41495,0
36550,0
42096,0
28047,0
29863,0
28862,0
26183,0
32673,0
23565,0
11793,0
33848,0
5883,0
18964,0
35967,0
12599,0
18194,0
1991,0
16487,0
39232,0
15458,0
25825,0
24326,0
48049,0
22145,0
3040,0
39943,0
43996,0
45068,0
43471,0
5031,0
35746,0
39300,0
36824,0
338,0
2752,0
17221,0
3839,0
11039,0
11415,0
4516,0
22760,0
39791,0
19959,0
46771,0
38109,0
23739,0
29092,0
37336,0
11908,0
35491,0
39082,0
17110,0
46024,0
22277,0
19158,0
45600,0
17351,0
41560,0
32376,0
4691,0
501,0
36735,0
46290,0
10956,0
31689,0
11795,0
16532,0
20261,0
8735,0
19617,0
2816,0
36679,0
19956,0
23040,0
7940,0
25731,0
5444,0
2167,0
21171,0
13654,0
21717,0
27649,0
7350,0
9872,0
44363,0
42777,0
41804,0
15106,0
15828,0
40660,0
41879,0
17128,0
7363,0
6662,0
36274,0
27846,0
32193,0
28166,0
22964,0
6664,0
3739,0
23689,0
21862,0
41907,0
4989,0
21403,0
23926,0
46178,0
26252,0
31836,0
16618,0
22797,0
47079,0
37567,0
40566,0
20618,0
37634,0
24675,0
42167,0
46212,0
44034,0
37152,0
818,0
37461,0
13985,0
6280,0
29350,0
19505,0
21138,0
6618,0
1022,0
25654,0
42377,0
45393,0
4540,0
14590,0
39745,0
23166,0
10969,0
22437,0
41270,0
30152,0
31108,0
22717,0
15936,0
23511,0
36096,0
17695,0
16345,0
1221,0
36336,0
47972,0
31081,0
43163,0
11578,0
46423,0
47674,0
32780,0
33283,0
37888,0
10587,0
10923,0
34363,0
44312,0
24963,0
29455,0
38722,0
1489,0
24260,0
6869,0
3182,0
12249,0
17767,0
5641,0
29684,0
16460,0
46792,0
16225,0
5847,0
1521,0
33156,0
26141,0
5577,0
34582,0
8044,0
30289,0
33828,0
13489,0
27314,0
37425,0
15669,0
25356,0
46912,0
47799,0
19812,0
10635,0
20018,0
43194,0
33755,0
3361,0
9915,0
41561,0
4755,0
2641,0
47437,0
37514,0
45557,0
33459,0
25175,0
17108,0
34142,0
31873,0
23315,0
30865,0
28914,0
25402,0
41954,0
47334,0
21668,0
12607,0
25669,0
20781,0
24164,0
26190,0
7293,0
41216,0
20904,0
34214,0
41631,0
29372,0
15189,0
14231,0
35123,0
16784,0
23263,0
31314,0
16956,0
15152,0
28501,0
39809,0
2726,0
15984,0
26916,0
13462,0
23687,0
22311,0
12713,0
13443,0
2945,0
32823,0
27020,0
13500,0
27393,0
18056,0
39279,0
46386,0
7780,0
46811,0
44713,0
35373,0
4957,0
16687,0
45,0
42066,0
9224,0
47831,0
36710,0
39794,0
31005,0
15521,0
22946,0
25910,0
16267,0
40451,0
38622,0
47324,0
9106,0
15737,0
1946,0
40932,0
32529,0
6362,0
19352,0
23189,0
31251,0
36417,0
44230,0
43097,0
33160,0
1040,0
30780,0
8664,0
32126,0
3207,0
39195,0
11490,0
3100,0
2315,0
7778,0
35904,0
26095,0
24245,0
9766,0
14374,0
6540,0
42922,0
31851,0
3280,0
38117,0
4615,0
29556,0
12741,0
10414,0
19322,0
34005,0
27691,0
48359,0
29580,0
48042,0
12023,0
37081,0
46619,0
12538,0
15977,0
13855,0
18771,0
16637,0
1217,0
24091,0
33464,0
11110,0
39867,0
4295,0
23947,0
45467,0
8695,0
43351,0
40676,0
15435,0
30592,0
19940,0
26289,0
986,0
22662,0
16772,0
31466,0
4514,0
17159,0
24557,0
24768,0
4451,0
9822,0
39342,0
11518,0
14109,0
27932,0
44227,0
2302,0
17913,0
29850,0
26032,0
8239,0
46780,0
30103,0
37747,0
38607,0
1153,0
24071,0
10730,0
36021,0
20984,0
48072,0
47442,0
23030,0
27240,0
23252,0
17996,0
38229,0
18597,0
41173,0
4234,0
12708,0
3107,0
16755,0
29769,0
14294,0
7469,0
2845,0
41381,0
35174,0
32869,0
44164,0
41000,0
34941,0
42470,0
42697,0
27982,0
22905,0
21700,0
43724,0
6475,0
21081,0
31709,0
12168,0
8454,0
16006,0
19522,0
31502,0
11943,0
43889,0
22417,0
7610,0
13054,0
21480,0
41554,0
31057,0
44821,0
31530,0
41358,0
34124,0
6774,0
40394,0
22133,0
29652,0
16023,0
6703,0
10507,0
4401,0
41194,0
37004,0
40087,0
27833,0
16902,0
12123,0
11834,0
42893,0
27700,0
40043,0
42339,0
30816,0
18032,0
25831,0
18478,0
34532,0
31024,0
18423,0
9371,0
1485,0
39880,0
29498,0
7797,0
10197,0
17568,0
2855,0
23462,0
11826,0
10362,0
5261,0
28976,0
43747,0
11846,0
41829,0
23196,0
17420,0
28772,0
16541,0
37207,0
17294,0
40923,0
21190,0
46895,0
23796,0
7517,0
2438,0
36016,0
43795,0
48363,0
4500,0
36062,0
26525,0
6587,0
11753,0
30847,0
30728,0
23169,0
14204,0
35244,0
8423,0
39588,0
939,0
45718,0
40431,0
11064,0
17610,0
37202,0
39741,0
6708,0
15520,0
28491,0
38849,0
13882,0
5769,0
25237,0
7384,0
26228,0
10649,0
33129,0
40611,0
9046,0
44365,0
39871,0
38354,0
21869,0
32548,0
41036,0
13078,0
4464,0
38588,0
21168,0
2576,0
38348,0
21877,0
37707,0
12099,0
36441,0
28915,0
21576,0
12056,0
37475,0
10421,0
6503,0
19561,0
31256,0
36720,0
32096,0
1279,0
24086,0
34699,0
43729,0
40241,0
34846,0
22696,0
11509,0
20094,0
24736,0
26134,0
27589,0
20048,0
44008,0
27057,0
3644,0
30058,0
40166,0
42803,0
38631,0
24506,0
28286,0
20812,0
5696,0
32981,0
18533,0
26742,0
15448,0
43084,0
360,0
37541,0
14415,0
9905,0
47889,0
14929,0
45307,0
35048,0
32320,0
26629,0
24278,0
44396,0
41168,0
10883,0
26225,0
41537,0
21215,0
4404,0
13365,0
35047,0
11912,0
4089,0
17260,0
2309,0
38635,0
20990,0
15773,0
8091,0
47018,0
21710,0
28269,0
30101,0
48302,0
40540,0
39258,0
30689,0
23113,0
44917,0
45489,0
30615,0
30427,0
41111,0
12993,0
27680,0
21732,0
16511,0
20409,0
19382,0
9805,0
26678,0
23575,0
19282,0
9252,0
23641,0
44193,0
16601,0
16933,0
41641,0
13809,0
9392,0
25363,0
36362,0
6848,0
48409,0
20423,0
3501,0
38247,0
35975,0
9376,0
6390,0
16866,0
43280,0
43962,0
17613,0
3583,0
4585,0
11995,0
36225,0
19700,0
28146,0
36253,0
3183,0
48401,0
8032,0
40336,0
19043,0
45735,0
42840,0
17250,0
18900,0
37860,0
4903,0
22040,0
26129,0
26681,0
38259,0
27813,0
7785,0
32,0
45428,0
33209,0
2950,0
27829,0
22849,0
13401,0
19193,0
21602,0
43128,0
30867,0
13727,0
16289,0
47843,0
34184,0
31242,0
28245,0
45823,0
13717,0
35947,0
47466,0
43234,0
18182,0
20659,0
43967,0
37629,0
12621,0
18502,0
46855,0
23399,0
36604,0
33013,0
16876,0
14339,0
4536,0
19221,0
